ax,ay,az,gx,gy,gz,tg
6282,13523,2239,-2019,-1148,-2279,1
3088,4157,334,-2679,-4823,-6840,1
-2914,-1522,-2572,-1172,-5917,-5055,1
3814,-11806,-10426,-3318,-2321,1431,1
19099,-16422,3077,-4293,2601,3736,1
13195,-10201,350,2658,3922,-1810,1
-2285,-3868,-11108,1174,2925,-1908,1
-3382,5921,2492,-236,55,961,1
-4852,12744,9293,-939,802,2891,1
-3051,16157,5684,-1469,-167,1888,1
3276,11193,2725,-2725,-2870,-2421,1
-184,4152,-1458,-2992,-4328,-5340,1
-3168,-1508,-9495,-4028,-3599,-1252,1
5310,-17134,-12760,-6187,-4267,2139,1
23695,-22958,14501,-2166,1362,1729,1
3331,-7034,-9341,4888,4690,188,1
1097,-1961,-4086,3961,2720,1247,1
1659,1798,-2120,4554,1532,684,1
-1724,5925,3504,4581,-1041,760,1
-3379,11757,6162,3164,1279,3985,1
124,16376,-1426,1553,1768,5452,1
7829,15810,-5667,-1786,-1455,-260,1
5810,6899,-3186,-3665,-3894,-5758,1
2943,-7244,-6757,-4115,-2472,-5635,1
7449,-23735,2452,-5018,-1873,-1263,1
8885,-21061,11364,2653,4514,2288,1
2697,-6166,-7287,6454,2505,900,1
-4907,3208,-2402,6287,-1224,1943,1
-3345,13301,-1982,2327,1581,7767,1
7303,17581,2015,-703,2920,6868,1
12966,13185,4494,224,431,-2450,1
3649,1878,-687,2115,-3699,-9766,1
-4839,-4721,-8000,-562,-4603,-5871,1
4810,-9814,-5086,-4274,1610,459,1
10903,-17705,8263,114,1146,-973,1
3724,-12229,363,5870,1651,-1572,1
-792,-5992,-4665,5072,2524,892,1
-3955,1567,-2683,5535,-2207,2880,1
-3602,13164,-914,5122,-2617,4422,1
2737,16163,-632,3584,21,4128,1
7962,13497,-3305,2425,-1768,-1725,1
4535,6513,-2815,323,-3986,-5528,1
2883,-2432,-601,-404,-2987,-4440,1
7450,-8671,-301,58,-635,-1515,1
14585,-10411,3949,1059,583,-683,1
8332,-10188,824,1028,4660,-2264,1
-1921,-8202,-2919,2039,4168,-695,1
-9784,7222,-1420,4165,-276,2217,1
-5436,12864,-3349,3611,1332,4508,1
707,14773,-7193,2509,167,3316,1
7418,10341,-3211,-533,-1336,-2178,1
2450,-532,-3417,-41,-2810,-4752,1
2641,-5488,-6764,-314,-3202,-1068,1
14337,-8028,3368,-3056,798,1488,1
12408,-10243,6980,-680,1927,-1777,1
3913,-9053,2457,1752,3223,-2892,1
-2717,-6191,-759,4101,2100,-1369,1
-7086,967,1018,4644,329,445,1
-6949,9949,1348,5585,3166,5085,1
1405,13362,-7171,6562,1998,4339,1
4947,12358,-10432,2618,-2475,202,1
5192,2545,-1733,158,-1621,-1594,1
7324,-6737,-1751,-3240,-88,-1183,1
12203,-9293,5325,-880,-734,-2899,1
6027,-8611,3385,-507,1009,-3777,1
-1078,-7291,332,-102,3041,-2110,1
-6067,-2112,-239,1778,-552,-251,1
-9796,8422,3013,1915,-1471,1529,1
-5614,10069,-1605,1867,1454,2958,1
-825,7914,-4157,3328,-2019,1261,1
2550,7587,-7745,436,-2772,64,1
3083,819,-6520,-3062,-2639,-29,1
6463,-4620,-4325,-3331,-1485,1599,1
17933,-7046,4203,-4248,-256,1773,1
18318,-7766,5309,-4118,6213,-2942,1
2456,-10018,-2263,-3798,8102,-4201,1
-7460,-5456,-3104,781,-2065,-3191,1
-8977,5437,785,1132,-5887,-1714,1
-9827,10108,3128,-1721,3011,3780,1
-8354,12665,-6373,-521,2773,5457,1
3043,11786,-10024,-1768,-3900,1226,1
4522,4168,-6123,-5596,-3727,-446,1
6779,-2544,-2046,-6103,690,-318,1
7723,-11384,-3810,-8031,1223,1167,1
14835,-15407,9734,-6676,4508,1335,1
9227,-12364,6496,-2942,8073,-244,1
-927,-5344,-1818,1478,2640,-2745,1
-6524,6295,1707,1370,2022,811,1
-5528,14726,-1124,920,4533,4502,1
-399,19276,-9992,-1338,304,2131,1
6004,11002,-3838,-4500,-2521,-2808,1
2818,1975,-2944,-4593,-1556,-3968,1
6755,-5145,-7742,-7478,487,-3134,1
8783,-19027,3129,-7609,-1108,-2229,1
10951,-14578,9450,-4235,8216,1271,1
1399,-4638,-4002,-984,5943,338,1
1265,121,-111,2106,1280,-3202,1
-3946,4629,279,955,557,-2444,1
-5172,9241,5702,261,1943,752,1
-2385,15498,-492,-1887,6909,4027,1
3945,15346,-4931,-5555,6821,520,1
3902,3896,2098,-3428,1721,-6578,1
5280,-4577,-4052,-1110,4765,-6992,1
3058,-17114,-6321,-12681,16782,-504,1
-7315,-27347,5701,-7894,12429,4033,1
2428,-10459,-1323,5353,5019,3539,1
973,1934,-4831,2716,2324,1707,1
-323,7121,-450,-1574,4506,2093,1
-4101,8739,5282,-1401,3674,1209,1
-4264,11079,5041,1406,707,702,1
-1482,12431,3845,1492,-102,-1247,1
-4526,5524,-1282,-2705,4031,-1639,1
-8555,-1811,-4799,-2486,863,-346,1
-1464,-5972,-10812,-1366,-2507,-17,1
-1622,-13230,-11405,-4649,-5141,-298,1
1154,-15262,-6293,-1927,-11249,1532,1
8613,-6526,-3689,-767,-13413,3212,1
9273,-3810,1472,-1221,-13509,2293,1
9615,230,4419,5149,-17755,1751,1
9544,9934,-1872,6765,-15165,2151,1
7407,13291,-8019,4478,-15140,1875,1
9705,8818,-1381,-1814,-10645,2916,1
11037,2504,6935,-3926,-5030,3475,1
10497,-578,5543,-61,-6703,-3568,1
13136,-8801,8103,-5336,2181,-4510,1
6553,-15285,3184,-2207,11811,-4376,1
4061,-9402,-8776,1252,13002,-3514,1
-1855,-6594,-10467,597,9849,-3227,1
-2878,-379,-7192,-302,8149,-1210,1
-4063,5718,-2927,-2060,6955,-745,1
-7061,8705,-2320,-3383,10398,1993,1
-4277,9352,1060,-3567,8855,3962,1
635,7647,5192,-2327,7613,3071,1
3930,5508,5415,-4560,14958,4139,1
4325,1246,-2140,-7974,20297,4309,1
-5700,-4706,-12841,-5157,14261,2230,1
-10078,-9575,-11685,862,-2522,-2378,1
-6521,-9311,-14509,743,-15667,-3048,1
7629,-6293,306,8487,-22140,-1198,1
9409,-2243,-3434,12465,-20069,663,1
8283,4583,-10823,11109,-15429,3469,1
6885,7794,-10898,3443,-9836,7009,1
9245,8884,-6930,-562,-6468,7051,1
11793,14633,-11227,-1969,-6806,1744,1
13456,6686,-3816,-6632,-7301,-3336,1
15888,-8895,8241,-9686,1269,-5655,1
15133,-17314,10402,-10915,15492,-4994,1
7747,-15383,-2698,-8478,28636,-335,1
-1138,-7820,-10369,-1837,17919,-1179,1
-1480,-1364,-4976,2454,10965,-2410,1
-5499,2434,-1692,-1019,13431,845,1
-6805,7588,-4086,-2570,18392,7139,1
-5078,15687,-5893,-3165,13832,9908,1
137,19172,-8823,-3395,4108,4079,1
-2687,7768,-9338,-1311,-12203,-6450,1
2754,-3650,-4989,811,-21097,-7599,1
4833,-14727,-3776,4445,-24603,-4643,1
11184,-21156,948,8313,-20719,4130,1
8794,-671,-7789,8062,-9141,3753,1
4859,4597,-3680,3858,-5135,3507,1
1521,15192,-7141,1273,-469,4955,1
4136,21387,-10183,-5310,1467,3232,1
8252,13156,-1652,-7671,-541,-1871,1
7615,-1568,-3142,-11483,7356,-1920,1
10889,-16336,9358,-13557,17478,-1284,1
806,-20279,2409,-8866,26494,2776,1
-761,-10519,-5403,-3692,23349,9397,1
1568,-2111,-7068,1761,12849,6044,1
193,57,-3852,1565,8867,4927,1
-655,4299,-487,-2358,9362,7470,1
-1816,12038,-3730,-3433,8748,8130,1
2521,19433,-11516,-4190,-1347,329,1
7031,6685,-8677,-5226,-17638,-9610,1
11265,-5705,833,-68,-26784,-12268,1
11543,-12330,3892,9685,-31072,-9081,1
11311,-9778,-5750,18637,-30430,-4611,1
14162,-1259,-11280,9054,-12362,3813,1
12457,-1635,2364,-553,3116,6821,1
6030,13010,-2220,-4526,3939,102,1
2846,12304,2809,-7982,8605,-939,1
7290,7799,5329,-8604,14064,-3006,1
8346,-475,-216,-5596,19112,-5958,1
3155,-4653,-10781,-5090,21814,-3541,1
1933,-2980,-8558,-5541,23336,1393,1
3473,1782,-8539,-5406,24757,5362,1
-316,6748,-19138,-6414,22014,3911,1
-12311,-2945,-21633,-9392,3329,-3590,1
481,-13295,3147,-852,-22157,-9319,1
4031,-9175,-89,6604,-26381,-9147,1
8801,-4890,638,11273,-27155,-4507,1
6826,605,-5559,17956,-27992,-4120,1
3548,6617,-11897,14150,-19028,-848,1
310,4415,-7798,-541,-1999,9555,1
3949,4673,-6985,-7323,-322,11918,1
8152,4521,-140,2153,-14739,1591,1
17987,9844,-1594,-1082,-7895,616,1
23173,-14,11798,-10377,7635,-1590,1
14132,-8329,1574,-10402,20818,-3204,1
6554,-5076,-6002,-3203,24750,6034,1
6138,-2357,-4475,1432,22630,7219,1
6575,2533,-4475,3480,23255,9575,1
1324,7684,-10119,3994,17041,9064,1
-1736,13627,-6632,2820,4650,5492,1
1094,14757,-7193,-990,3227,2666,1
429,7917,-10053,-4726,-1043,-3684,1
-530,-3629,-7732,-5796,-11868,-8170,1
3603,-10159,-8424,-2857,-23000,-6881,1
9309,-17059,-6227,-6228,-21255,-2711,1
11588,-13429,-5835,57,-26448,-3708,1
13885,-8049,-4476,10518,-30092,-3704,1
8584,-1594,-7893,12331,-20948,-622,1
5991,7979,-7549,3182,-6903,5397,1
11439,17873,-1525,-3254,1802,5829,1
16880,15118,5183,-5041,5325,-3270,1
9318,-3244,4777,-5753,10464,-7822,1
10190,-6619,-2136,-6360,17649,-5926,1
9051,-10055,-5082,-4800,23186,-3728,1
8591,-5726,-11945,-4471,29086,1688,1
6326,3993,-12152,-747,25892,6963,1
1638,9384,-8381,-83,16606,4264,1
-5689,17845,-13860,-1580,9996,1730,1
-5013,13795,-14099,-6302,-48,-4276,1
-675,-3890,-5719,-7412,-11977,-11256,1
1725,-11522,-1608,471,-23563,-13812,1
6595,-12176,-564,6238,32729,-11769,1
12070,-5108,1473,14942,32729,-11291,1
1756,-1923,-6918,16974,-25314,-5679,1
3804,-634,-5928,6868,-6748,4174,1
1314,6792,-5345,5002,-5973,4294,1
4710,16271,-6049,1252,-4150,1914,1
9924,12944,1216,-7799,5655,284,1
12578,-1430,3267,-12435,14058,-2233,1
11954,-9443,-4330,-14812,31252,1676,1
8774,-7112,-11148,-11074,32728,11035,1
10524,-2275,-11176,-4760,32728,13642,1
4658,3955,-10380,1514,19705,10645,1
-2544,13046,-11567,5539,6050,2429,1
-7441,19757,-17341,397,-436,-1178,1
4361,6421,-11633,-6991,-13328,-9022,1
9656,-7575,4276,-3072,-24003,-12602,1
10665,-7668,-604,3512,-29796,-10597,1
12845,-7426,3595,10015,-32153,-9676,1
8259,-5077,-1405,15511,-28214,-6315,1
6147,-1233,-6705,12343,-19596,-661,1
7494,2341,-8563,3577,-7542,5113,1
7516,8228,-2081,688,-6011,2153,1
7760,10785,-1123,-4343,1799,-356,1
7382,4786,342,-9432,9667,-2688,1
8915,-2323,1695,-11599,18346,-2591,1
10302,-5573,-4081,-11301,31262,845,1
12780,-6446,-9742,-7413,32728,7353,1
10467,-2787,-12389,-1459,32728,11665,1
3959,3072,-10977,5010,19301,9379,1
-1021,14123,-15053,5693,7399,5184,1
-668,3482,-12532,-7184,-9475,-8297,1
6329,-9716,4567,-5583,-20532,-8075,1
9817,-6613,-5377,478,-28612,-7911,1
14841,-8856,-7617,4591,32729,-6502,1
13159,-9281,-4566,11145,32729,-3410,1
8062,-7035,-8329,13951,-21505,3027,1
6906,-1359,-12300,4280,-7191,9218,1
7909,4513,-7974,-1373,-4204,10203,1
19523,15561,573,-493,-7244,3753,1
23170,11361,7597,-7503,4660,-855,1
14918,-6181,6445,-8901,19285,-4093,1
9781,-9182,-5615,-4502,25748,-1330,1
8728,-7516,-11460,-654,24831,638,1
8464,-6158,-9751,1969,23700,2588,1
8976,-2437,-8965,3523,23164,4239,1
6143,1163,-10644,1244,23134,6373,1
5097,5228,-6898,3312,18389,7870,1
2813,12164,-8188,5315,11356,4662,1
1524,22314,-16673,-726,5945,-2278,1
-1790,7310,-13413,-7397,-2642,-9931,1
12542,-11959,-4349,-3592,-27847,-11774,1
13768,-12486,-2343,3119,32729,-10288,1
10102,-7759,-5446,11597,32729,-6362,1
9980,-1637,-9982,11241,-27410,-199,1
7010,-2143,-2877,5476,-13114,5240,1
7427,3935,-5678,1281,-4017,8718,1
15133,14530,-992,968,-7195,2205,1
19848,11238,6491,-2695,-226,-4153,1
15717,-2137,3761,-6156,11703,-7834,1
11675,-7899,-5793,-8201,23610,-4439,1
8085,-7107,-11794,-6695,28488,-575,1
7621,-4502,-10560,-4726,31015,4707,1
10806,-1410,-8011,-1297,30127,8385,1
8023,4463,-9937,1079,28753,11257,1
3164,10781,-8025,4145,17410,7847,1
-4054,20685,-18805,5391,2001,65,1
2413,13206,-19320,-6652,-7480,-8140,1
4917,-8483,-7777,-9599,-16783,-11840,1
14866,-12118,-5157,21,-31900,-12294,1
25032,-9856,-1955,9076,32729,-15054,1
-358,-4932,-15879,11581,-10712,5780,1
6291,-12,-11273,-5144,1743,14400,1
10520,9505,399,1887,-15077,2794,1
11761,11527,713,-2899,-6369,975,1
14608,8014,10081,-8659,6149,976,1
13114,-531,7808,-9157,14635,-2020,1
7797,-4040,-3784,-8941,21898,-605,1
4926,-4200,-6092,-8186,26265,3785,1
6402,-2187,-4722,-5492,28026,7085,1
7450,-373,-2906,-2789,28624,9660,1
7804,3504,-5720,-967,24549,10260,1
6495,7317,-3747,1367,18861,6465,1
3686,12413,-9609,-5,14646,1533,1
2249,7720,-9614,-5410,13560,-4317,1
-5335,-4936,-8127,-2788,4416,-10246,1
-14288,-13014,-3282,1409,-9881,-8911,1
-7448,-10540,-4175,6871,-18980,-6051,1
-308,-6356,-6104,7789,-25150,-4374,1
6509,-2960,-3613,10863,-28037,-4129,1
2628,-98,-7571,13125,-26653,-3898,1
2936,12542,-12778,11289,-11403,-9,1
3065,13843,-12959,423,-9048,2234,1
13857,7795,-1099,-12741,2073,519,1
13263,-7729,2691,-15490,10712,-5051,1
5485,-16908,3998,-10930,13238,-5193,1
134,-13393,-5341,-11438,19630,-92,1
-3138,-7843,-5042,-14710,23246,9198,1
-2957,-2493,-1576,-12195,18165,10229,1
-3494,385,3230,-7341,12668,9465,1
-4064,5607,5382,1267,6999,7639,1
-2469,11624,1176,10163,451,2494,1
-290,16530,-11107,4408,2760,-704,1
1408,8024,-2400,-2842,-2029,-5529,1
2334,-894,-854,-1200,-3163,-8518,1
4142,-5868,-1117,3441,-7414,-9311,1
13936,-14571,-3140,-5047,-6865,-9084,1
-67,-25368,6259,-9313,-4150,-2939,1
2055,-14548,10848,3245,-5661,3210,1
5854,-547,569,9602,-3504,3051,1
-1091,3895,-3052,4885,-366,1846,1
-1615,13429,1725,3340,1302,1522,1
-3104,10916,-3528,3668,1385,-5045,1
-9668,4303,-6794,-2296,1395,-3833,1
-2693,2435,-4392,-4807,567,-2909,1
4411,1009,-2405,-3530,-121,-5187,1
11829,-5281,-8754,-981,-2270,-8357,1
7682,-17791,-12082,-10737,-3760,-4472,1
95,-25638,9913,-12499,-3066,5317,1
12990,-10633,16592,5811,-5575,2736,1
1029,-2283,1024,9899,406,2399,1
-1267,4081,-1139,3770,2276,3276,1
-8024,5063,5617,3355,1671,1442,1
-7444,6930,4458,9373,1115,-2619,1
-10582,5545,-4991,9455,1329,-5635,1
-11860,5618,-12456,-997,523,-1523,1
4729,3647,-5052,-6671,-530,-1275,1
10198,862,-4054,-6842,-2583,-6369,1
20954,-14998,-10368,-11342,-1648,-6310,1
-3436,-29825,5083,-7314,-5704,-1576,1
11206,-12563,11828,5701,-182,7625,1
-817,3183,1218,-2647,4704,5629,1
-9422,3266,3964,-2269,3061,4656,1
-5539,10748,6885,3172,3292,3590,1
-2419,11890,-3962,6487,1655,-4226,1
-7248,4409,-6904,1517,176,-5609,1
1390,1601,-6063,-1675,-2972,-5144,1
17207,-5490,-9525,-6976,-1520,-5458,1
8477,-22284,-4498,-8332,-4484,-6760,1
257,-22897,12125,4485,-6863,3664,1
9070,-2516,-4366,10637,-2247,4181,1
-118,3299,-3766,694,1927,6943,1
-2671,3531,3299,-4026,2196,5645,1
-7717,6598,10772,528,-210,3292,1
-5420,11989,7465,6165,866,20,1
-4673,10334,-3019,5623,972,-4271,1
-5259,5769,-5511,-817,-395,-4455,1
4197,1752,-1827,-2386,-1145,-4392,1
28509,-8245,-3380,-3373,4295,-6527,1
1053,-29298,-12446,-1778,-4535,-10767,1
1734,-18422,6141,4975,-5008,7971,1
1742,1926,1049,414,1141,7222,1
-1257,3074,8596,-317,770,5355,1
-7061,2125,10503,3872,2096,5382,1
-5235,5980,6280,16048,-3163,2134,1
-3427,13101,-12631,10599,-667,497,1
-2349,11447,-11478,-1103,-2894,-1083,1
3120,698,-1800,-4634,-3465,-3737,1
9865,-10636,618,-1074,-9404,-5635,1
1005,-30230,6978,-4175,-7534,-2921,1
291,-23673,10450,5307,-3688,9224,1
8211,-5618,-3946,15103,-9177,2817,1
1612,996,-4339,13833,-6241,2671,1
2084,11171,-8627,15454,-6539,-1741,1
-5535,17081,-14839,11016,-9574,-8101,1
-16762,13148,-13005,582,-5502,-4219,1
-11379,3015,-5776,-5188,-5548,4333,1
5206,-81,284,-1541,-6462,2551,1
7494,-1792,-3296,4226,-11354,-2247,1
5586,-10361,-11494,1354,-14605,1304,1
21507,-14475,-1290,-9401,-777,9889,1
13753,-7135,22970,-5040,5721,4858,1
5982,984,-2672,3242,9344,2371,1
175,6145,-3310,-2113,9353,2563,1
-1030,7115,-279,-9855,15940,6313,1
-2545,4405,837,-14835,20631,9104,1
-4753,4666,1907,-12281,20508,11086,1
946,7819,1722,-8508,20618,10678,1
6463,8582,-4004,-5719,22339,6722,1
4841,5506,-16046,-6737,12523,-1801,1
3137,-9503,-17591,-8442,6823,-9715,1
-16682,-24469,-637,2834,-14191,-12983,1
-1318,-17758,1016,16537,-21850,-9237,1
-3092,-7970,-5710,20929,-26354,-6558,1
1613,403,-6086,24528,-26278,-7921,1
-2868,739,-4659,28734,-24432,-13366,1
-13835,-2414,-10598,24222,-13225,-8071,1
-3642,11896,-15930,3089,-8515,5461,1
13634,12557,-14383,-4759,-9854,4616,1
17343,-4547,-1500,-21815,3852,5597,1
9820,-15166,-1882,-27114,22609,6381,1
-3025,-11916,-7585,-23556,29238,10920,1
-1466,-5774,-3697,-18469,29534,16328,1
4679,-569,818,-13952,29420,17758,1
1610,3528,1460,-6279,15398,10539,1
-7074,7040,-4233,5102,3282,5677,1
-7135,18112,-17562,5160,-5055,1698,1
3165,12030,-12611,-5975,-8504,-2639,1
5429,-3491,-6485,-5173,-20406,-9157,1
15916,-9103,2428,3288,-29300,-13587,1
14925,-8710,-79,14926,32729,-16118,1
7803,-11813,960,30534,32729,-15595,1
-851,-6609,-15900,27980,-20392,-7196,1
7687,10017,-17585,-1906,10308,10949,1
-29,14163,-10903,-10008,10800,10319,1
8474,14177,-1954,-8596,1433,488,1
8291,5819,178,-14949,12284,-1284,1
4163,-9497,-4057,-15596,32728,14140,1
14516,-5444,-4932,-6323,32728,19056,1
13734,-2921,-7772,2475,19993,12963,1
6384,3126,-9469,5524,10469,7525,1
5039,15264,-15904,2187,8736,3421,1
293,14774,-14895,50,-3835,-5969,1
-108,2822,-7626,-233,-18123,-12011,1
7143,-5240,-1103,3614,-29690,-10647,1
14493,-8229,3747,14016,32729,-10465,1
12939,-8414,1724,20289,-32208,-5057,1
11294,-4825,-5557,22940,-21621,-4501,1
6248,3568,-11192,14145,-9626,-1375,1
1007,13164,-13437,340,1167,5394,1
4187,15903,-3049,-5159,2850,2833,1
7232,10273,-204,-10372,7940,-1338,1
4336,-3979,-9096,-16196,22873,93,1
2549,-4526,-10799,-15421,28469,5077,1
4865,987,-11606,-13481,32108,9554,1
2579,5516,-12379,-8781,29790,8110,1
461,7826,-15658,-4610,17854,2483,1
-5993,7938,-19565,-3672,341,-5136,1
-1810,-489,-7858,-1186,-12604,-9451,1
9410,-8619,3737,6350,-24515,-12791,1
6056,-13314,-523,15290,32729,-14020,1
5767,-9600,-636,26068,32729,-10138,1
5359,-2589,-6181,29838,-26828,-11264,1
3399,4126,-8937,18525,-14991,-9675,1
-5607,6601,-10488,-182,10287,3997,1
-9120,13463,-14125,-6436,5651,8450,1
6182,14432,-4397,-5880,-2351,2598,1
11886,4218,-2137,-16269,11586,-82,1
5918,-10067,-5509,-24915,28838,4448,1
-4157,-14240,-11083,-21278,30684,11582,1
-1518,-13687,-2033,-12009,25865,18412,1
5567,-5405,-1438,1742,9860,13382,1
-8805,7333,-8758,9118,-2563,1323,1
-9054,10877,-14822,10285,-11176,2154,1
4856,16397,-15867,5579,-16927,1752,1
7860,11105,-1711,3333,-15537,-2243,1
5693,5045,-3864,-1300,-11104,-2598,1
12079,-7490,-6143,-12569,-2020,642,1
9174,-27614,29002,-5234,-8191,-3610,1
7115,-19255,12800,6208,-2147,2334,1
7893,-2005,-4077,2686,5856,2370,1
4671,1076,-369,2338,3446,265,1
-891,5179,-1111,2732,589,-1343,1
-4299,11151,-565,1479,3307,-361,1
-8642,15909,-8944,-1025,5996,-385,1
-6108,10741,-5242,-596,-125,-3511,1
-4266,3583,-1506,224,-3044,-4435,1
-1550,2268,-7246,218,-3846,-3672,1
6580,-6926,-15562,-4347,-6375,-2378,1
12694,-27781,12431,-13720,-1183,876,1
-1381,-28614,24083,-1542,-2219,4903,1
10603,-1907,-1843,10712,-4885,2576,1
-2130,10408,2424,88,-277,170,1
-5369,11800,4237,-1758,2483,1261,1
-6114,14096,-210,338,2806,131,1
-4700,9352,-3346,1218,-1825,-3468,1
-2513,2598,-2838,653,-4222,-2525,1
10434,-6513,-8666,-2963,-732,-2337,1
5597,-29809,19029,-5044,-6603,-1676,1
4993,-20022,9129,5400,-933,4841,1
8450,-69,-6826,4491,-1706,1421,1
1357,4622,-205,1812,1285,1196,1
-3006,10871,3326,1067,138,-217,1
-6311,14806,-1658,-455,4223,198,1
-7702,14205,-3172,-892,1590,-914,1
-2637,6776,945,814,-2701,-2676,1
-1289,3073,-2615,1461,-3454,-1801,1
6902,-1550,-12729,-3178,-1643,-43,1
13187,-25084,14308,-9900,-2625,-1991,1
3731,-26584,15311,2736,2221,1709,1
7385,-583,-5904,4782,812,498,1
1901,4113,-1263,-408,3854,1929,1
-9264,10385,2076,43,4259,530,1
-10979,12575,-2910,1971,-157,-227,1
-5652,8136,-2014,1564,-3617,-1007,1
186,2941,-230,1869,-3065,-781,1
4835,-2865,-12968,-1199,-915,75,1
13120,-24295,15920,-6941,-4347,571,1
11042,-23799,16633,1837,4731,3668,1
6771,-1629,-5271,2713,4192,3211,1
3320,3096,789,2065,3219,1911,1
-3774,9249,348,2841,1434,666,1
-7200,15346,-4832,-115,4997,1509,1
-7037,14282,-5623,-1582,826,-685,1
-4855,5643,1098,-363,-3054,-2607,1
-2204,1906,-2966,285,-2923,-1564,1
4760,-7833,-10116,-5090,-656,-147,1
11392,-26772,20208,-6120,-3853,1221,1
9496,-18389,13063,3560,3167,4628,1
5098,418,-6350,1594,3490,3520,1
-172,4194,857,-1494,4953,2811,1
-7948,7219,4642,-702,2129,1393,1
-5440,11715,-934,1160,-153,1314,1
-476,7311,1203,2323,-3400,-2215,1
-947,2822,-2644,1310,-2048,-1077,1
4911,-2925,-11627,-3380,-90,1050,1
13944,-23253,20524,-5033,-3538,-847,1
4482,-18353,8665,4870,3634,2971,1
6691,947,-5799,3661,1279,1503,1
-1070,4099,-601,1469,795,-20,1
-6122,8479,3534,-204,1837,-29,1
-7850,12363,311,-362,6329,773,1
-7548,14356,-7475,672,2047,-2429,1
-7327,5333,-4291,783,-6168,-5307,1
-1452,-661,-4636,-817,-5774,-2076,1
6639,-14623,-2305,-4779,-4458,2,1
10163,-26152,20626,-957,-3716,2069,1
8715,-11438,4581,7208,-563,4193,1
5344,2420,-6279,3864,-2689,-291,1
-1714,5190,-101,2617,-2763,-891,1
-3775,13107,-225,439,237,740,1
-2137,17576,-469,-1934,1945,-1683,1
-5963,2273,-217,1366,-6519,-9266,1
-5535,-2679,-1798,2895,-11048,-5567,1
6624,-10576,-6145,-1272,-7123,2153,1
20798,-15582,11983,-3522,-1183,4668,1
16939,-9946,9837,5285,-571,-77,1
2108,-1714,-7466,3056,-66,-1200,1
-1247,943,-898,1521,-728,-583,1
-7964,6203,2172,1209,-3902,308,1
-6354,14321,2711,-1584,-491,3325,1
-2757,16190,3302,-1990,-134,462,1
2134,8725,3262,33,-3394,-6454,1
-4322,472,-5040,417,-8253,-7690,1
458,-6179,-10071,-3273,-6271,-1395,1
13023,-18478,3108,-7315,-2781,3820,1
11963,-18513,13390,-346,3265,2618,1
5500,-4894,-5889,4635,2646,918,1
2025,952,-4297,3984,-2050,-1758,1
-2887,4763,-690,2511,-2880,-765,1
-5418,14179,234,-283,805,3453,1
-2639,20512,-2589,-3776,2094,1345,1
-1282,622,1579,-1159,-5940,-8049,1
1055,-3971,-1577,452,-9746,-5075,1
9223,-12874,-9318,-2854,-5036,-137,1
28215,-18501,16430,616,-1824,3711,1
18258,-4479,-2672,4949,6460,-1876,1
3039,-3656,-3090,6801,-1848,-7123,1
-2307,-1994,-6943,4587,2600,-3794,1
-5722,517,-766,2014,3644,1528,1
-4772,13351,446,2675,-831,-365,1
-8803,14882,-233,2607,-666,-3029,1
-8039,9607,-1297,79,-234,-914,1
2375,5907,2431,-139,-202,-2265,1
235,3320,-5062,227,-1551,-5366,1
-331,-2643,-6325,-2062,-2259,-4382,1
9065,-7629,-3490,-6031,602,961,1
18155,-13202,10194,-8845,8474,3465,1
10362,-8004,5874,-1233,10855,1066,1
2065,-4063,-1080,6036,4734,-2426,1
-3819,2651,-5911,4535,2870,-323,1
-2906,8708,-2512,1355,3027,-1027,1
-7850,7468,-1746,1517,1760,-2111,1
-11434,6870,-2949,1909,-1565,-1347,1
-9315,6954,-4834,1411,-4467,2072,1
5345,7545,-413,-1552,-1496,3931,1
11121,2678,4255,-2586,410,1448,1
15410,-4705,9093,1544,485,-743,1
15722,-5525,3449,1387,1871,-2206,1
3726,-5115,-4597,-240,-1094,-4966,1
-3814,-4380,-2983,-2420,680,-1963,1
-5743,-1914,150,-2580,93,-215,1
-9422,292,5347,-1555,282,1953,1
-7690,4677,7077,2767,521,2659,1
-2203,9864,1441,6929,160,871,1
-431,11402,-6454,5754,124,-2515,1
-5717,6522,-5423,-585,-1205,-2107,1
231,347,-2559,-3524,-790,720,1
19265,-5673,4073,-910,4034,982,1
7521,-6895,-156,-2290,3549,-1808,1
-4441,-4917,-709,-102,818,-820,1
-3825,3187,-2527,727,655,2587,1
-5007,8999,-1090,808,-1013,2081,1
-6158,11575,-1868,95,-2241,1202,1
-2058,12685,413,-1786,-474,541,1
-2287,8211,-240,-4070,-2361,-1132,1
6277,832,8281,-6219,516,503,1
13232,-5992,8739,-2864,5284,-1583,1
7106,-9694,3920,42,2662,-1271,1
8863,-9151,1576,468,5402,790,1
